word_number,word,x1,y1,x2,y2,filename,is_question,sequence_num,stimulus_type,question
71,the,420,413,493,454,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
72,narrator,510,413,606,454,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
73,feels,627,415,853,462,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
74,himself,877,413,936,454,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
75,to,955,413,1224,454,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
76,be,1244,413,1334,454,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
77,influenced,1356,413,1528,454,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
78,by,1547,413,1734,465,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
79,powerful,1751,413,1929,454,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
80,and,203,822,395,854,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
81,independent,202,1013,289,1054,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
82,forces.,311,1013,613,1065,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
83,4),629,1013,791,1054,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
84,emphasize,203,1213,418,1265,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
85,the,438,1213,501,1254,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
86,length,521,1213,587,1254,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
87,of,607,1213,868,1265,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
88,time,201,479,297,520,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
89,during,315,479,428,520,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
90,which,446,479,540,520,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
91,the,562,479,699,531,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
92,narrator,718,479,811,520,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
93,has,834,488,896,520,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
94,prepared,915,479,1089,520,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
95,for,1112,479,1283,531,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
96,his,1301,488,1473,520,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
97,expedition.,1492,481,1541,520,question-northpole-2.png,False,2,northpole,"Question 2. The sentence in the passage “For years, for a lifetime, the machinery of my destiny has worked in secret to prepare for this moment; its clockwork has moved exactly toward this time and place and no other.” mainly serves to"
1,Question,203,412,438,456,question-flytrap-5.png,True,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
2,5.,457,414,498,454,question-flytrap-5.png,True,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
3,Based,522,413,682,454,question-flytrap-5.png,True,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
4,on,702,422,765,454,question-flytrap-5.png,True,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
5,the,784,413,866,454,question-flytrap-5.png,True,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
6,"passage,",886,422,1116,465,question-flytrap-5.png,True,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
7,what,1135,413,1261,454,question-flytrap-5.png,True,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
8,potential,1281,413,1505,465,question-flytrap-5.png,True,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
9,criticism,1526,413,1749,454,question-flytrap-5.png,True,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
10,might,1772,413,1919,465,question-flytrap-5.png,True,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
11,1),205,613,246,664,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
12,Volkov’s,267,613,466,654,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
13,understanding,486,613,831,665,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
14,of,853,613,896,654,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
15,Hodick,916,613,1082,654,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
16,and,1100,613,1187,654,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
17,Sievers’s,1208,612,1428,654,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
18,model,1449,613,1593,654,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
19,was,1613,622,1709,654,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
20,2),202,813,246,864,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
21,Volkov’s,267,813,466,854,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
22,measurements,486,815,849,854,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
23,did,867,813,936,854,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
24,not,959,815,1031,854,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
25,corroborate,1050,813,1330,854,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
26,a,1350,822,1377,854,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
27,central,1396,813,1557,854,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
28,element,1578,813,1773,854,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
29,of,1791,813,1834,854,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
30,3),201,1013,246,1064,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
31,Volkov’s,267,1013,466,1054,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
32,direct,484,1013,618,1054,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
33,application,636,1013,896,1065,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
34,of,917,1013,960,1054,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
35,an,979,1022,1035,1054,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
36,electrical,1056,1013,1269,1054,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
37,current,1291,1015,1461,1054,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
38,would,1478,1013,1619,1054,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
39,have,1641,1013,1757,1054,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
40,been,1777,1013,1894,1054,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
41,4),201,1213,246,1264,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
42,Volkov’s,267,1213,466,1254,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
43,technology,483,1213,750,1265,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
44,was,768,1222,864,1254,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
45,not,885,1215,957,1254,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
46,available,976,1213,1192,1254,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
47,to,1209,1215,1253,1254,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
48,Hodick,1275,1213,1440,1254,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
49,and,1458,1213,1545,1254,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
50,Sievers.,1566,1212,1759,1254,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
51,be,204,479,264,520,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
52,made,284,479,424,520,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
53,of,443,479,493,520,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
54,Volkov’s,509,479,729,520,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
55,testing,747,479,926,531,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
56,of,946,479,996,520,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
57,Hodick,1016,479,1196,520,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
58,and,1215,479,1308,520,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
59,Sievers’s,1329,478,1567,520,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
60,model?,1588,479,1779,520,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
61,incorrect.,203,679,423,720,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
62,Hodick,204,879,369,920,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
63,and,387,879,474,920,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
64,Sievers’s,495,878,716,920,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
65,model.,736,879,895,920,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
66,objectionable,202,1079,526,1131,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
67,to,543,1081,587,1120,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
68,Hodick,609,1079,774,1120,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
69,and,792,1079,879,1120,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
70,Sievers.,900,1078,1093,1120,question-flytrap-5.png,False,5,flytrap,"Question 5. Based on the passage, what potential criticism might"
1,Question,203,412,438,456,question-dickens-5.png,True,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
2,5.,457,414,498,454,question-dickens-5.png,True,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
3,Which,518,413,682,454,question-dickens-5.png,True,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
4,statement,702,415,962,454,question-dickens-5.png,True,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
5,best,982,413,1092,454,question-dickens-5.png,True,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
6,characterizes,1110,413,1461,454,question-dickens-5.png,True,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
7,the,1479,413,1561,454,question-dickens-5.png,True,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
8,relationship,1581,413,1891,465,question-dickens-5.png,True,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
9,between,205,613,246,664,question-dickens-5.png,True,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
10,Sempere,267,612,488,665,question-dickens-5.png,True,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
11,and,509,613,683,654,question-dickens-5.png,True,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
12,Charles,703,613,769,654,question-dickens-5.png,True,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
13,Dickens?,789,622,885,654,question-dickens-5.png,True,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
14,Sempere,905,613,1061,665,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
15,models,1082,613,1190,654,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
16,his,1211,613,1442,654,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
17,own,1461,613,1583,665,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
18,writing,201,879,246,930,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
19,after,267,878,488,931,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
20,Dickens’s,506,879,621,920,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
21,style.,640,888,667,920,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
22,2),688,879,894,931,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
23,Sempere,915,879,1178,920,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
24,is,1198,881,1242,920,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
25,an,1260,879,1418,920,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
26,avid,1437,879,1480,920,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
27,admirer,1501,879,1732,920,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
28,of,201,1079,246,1130,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
29,Dickens’s,267,1078,488,1131,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
30,work.,508,1079,742,1120,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
31,3),762,1079,933,1120,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
32,Sempere,950,1081,995,1120,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
33,feels,1015,1079,1072,1120,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
34,a,1093,1079,1324,1120,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
35,personal,1344,1081,1460,1120,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
36,connection,1479,1079,1775,1131,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
37,to,204,479,419,520,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
38,details,440,478,672,531,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
39,of,690,479,784,520,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
40,Dickens’s,804,478,1004,520,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
41,biography.,1025,479,1265,520,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
42,4),202,746,246,797,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
43,Sempere,267,745,488,798,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
44,considers,509,746,544,787,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
45,himself,563,755,619,787,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
46,to,640,746,737,787,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
47,be,758,746,943,787,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
48,Dickens’s,962,746,1004,787,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
49,most,1025,746,1256,787,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
50,appreciative,1275,746,1401,787,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
51,reader.,203,946,450,998,question-dickens-5.png,False,5,dickens,Question 5. Which statement best characterizes the relationship between Sempere and Charles Dickens?
1,Go,743,22,771,39,reading-northpole-5.png,False,-1,northpole,
2,to,778,24,797,39,reading-northpole-5.png,False,-1,northpole,
3,Question.,805,22,892,43,reading-northpole-5.png,False,-1,northpole,
4,brink,43,99,94,116,reading-northpole-5.png,False,-1,northpole,
5,of,101,99,123,116,reading-northpole-5.png,False,-1,northpole,
6,"knowing,",127,99,215,122,reading-northpole-5.png,False,-1,northpole,
7,I,223,100,279,116,reading-northpole-5.png,False,-1,northpole,
8,now,286,105,320,119,reading-northpole-5.png,False,-1,northpole,
9,"see,",329,99,343,116,reading-northpole-5.png,False,-1,northpole,
10,is,350,102,382,116,reading-northpole-5.png,False,-1,northpole,
11,not,389,105,412,116,reading-northpole-5.png,False,-1,northpole,
12,an,419,99,519,122,reading-northpole-5.png,False,-1,northpole,
13,ephemeral,526,99,656,116,reading-northpole-5.png,False,-1,northpole,
14,mathematical,664,102,704,122,reading-northpole-5.png,False,-1,northpole,
15,spot,711,99,742,116,reading-northpole-5.png,False,-1,northpole,
16,but,749,99,817,122,reading-northpole-5.png,False,-1,northpole,
17,myself.,826,99,863,116,reading-northpole-5.png,False,-1,northpole,
18,The,44,156,107,174,reading-northpole-5.png,False,-1,northpole,
19,doctor,113,163,149,174,reading-northpole-5.png,False,-1,northpole,
20,was,157,156,206,179,reading-northpole-5.png,False,-1,northpole,
21,"right,",215,163,259,174,reading-northpole-5.png,False,-1,northpole,
22,even,266,156,334,179,reading-northpole-5.png,False,-1,northpole,
23,though,340,157,347,174,reading-northpole-5.png,False,-1,northpole,
24,I,354,156,416,174,reading-northpole-5.png,False,-1,northpole,
25,dislike,424,156,464,174,reading-northpole-5.png,False,-1,northpole,
26,him.,473,156,620,179,reading-northpole-5.png,False,-1,northpole,
27,Fundamentally,641,163,669,174,reading-northpole-5.png,False,-1,northpole,
28,I,676,163,685,174,reading-northpole-5.png,False,-1,northpole,
29,am,693,156,792,179,reading-northpole-5.png,False,-1,northpole,
30,a,43,214,131,235,reading-northpole-5.png,False,-1,northpole,
31,dangerous,139,214,174,231,reading-northpole-5.png,False,-1,northpole,
32,"madman,",181,214,227,231,reading-northpole-5.png,False,-1,northpole,
33,and,235,215,242,231,reading-northpole-5.png,False,-1,northpole,
34,what,249,214,273,231,reading-northpole-5.png,False,-1,northpole,
35,I,281,214,294,231,reading-northpole-5.png,False,-1,northpole,
36,do,301,214,346,231,reading-northpole-5.png,False,-1,northpole,
37,is,353,220,362,231,reading-northpole-5.png,False,-1,northpole,
38,both,370,214,462,237,reading-northpole-5.png,False,-1,northpole,
39,a,470,217,488,231,reading-northpole-5.png,False,-1,northpole,
40,challenge,496,220,525,237,reading-northpole-5.png,False,-1,northpole,
41,to,532,217,606,237,reading-northpole-5.png,False,-1,northpole,
42,my,613,214,648,231,reading-northpole-5.png,False,-1,northpole,
43,egotism,655,220,665,231,reading-northpole-5.png,False,-1,northpole,
44,and,673,214,764,231,reading-northpole-5.png,False,-1,northpole,
45,a,771,217,790,231,reading-northpole-5.png,False,-1,northpole,
46,surrender,798,217,814,231,reading-northpole-5.png,False,-1,northpole,
47,to,44,272,96,293,reading-northpole-5.png,False,-1,northpole,
48,it.,33,648,116,665,reading-northpole-5.png,False,-1,northpole,
49,(FIN),123,654,167,670,reading-northpole-5.png,False,-1,northpole,
50,Previous,764,648,811,665,reading-northpole-5.png,False,-1,northpole,
51,page,817,653,862,678,reading-northpole-5.png,False,-1,northpole,
52,Next,0,0,0,0,reading-northpole-5.png,False,-1,northpole,
53,page,0,0,0,0,reading-northpole-5.png,False,-1,northpole,
1,Go,743,22,771,39,reading-northpole-2.png,False,-1,northpole,
2,to,778,24,797,39,reading-northpole-2.png,False,-1,northpole,
3,Question.,805,22,892,43,reading-northpole-2.png,False,-1,northpole,
4,uninhabited,43,99,160,116,reading-northpole-2.png,False,-1,northpole,
5,and,167,99,202,116,reading-northpole-2.png,False,-1,northpole,
6,"hostile,",209,99,279,119,reading-northpole-2.png,False,-1,northpole,
7,or,288,105,307,116,reading-northpole-2.png,False,-1,northpole,
8,at,315,102,331,116,reading-northpole-2.png,False,-1,northpole,
9,best,338,99,377,116,reading-northpole-2.png,False,-1,northpole,
10,"indifferent,",385,99,490,119,reading-northpole-2.png,False,-1,northpole,
11,part,498,102,537,122,reading-northpole-2.png,False,-1,northpole,
12,of,544,99,566,116,reading-northpole-2.png,False,-1,northpole,
13,the,569,99,599,116,reading-northpole-2.png,False,-1,northpole,
14,"earth,",607,99,660,119,reading-northpole-2.png,False,-1,northpole,
15,littered,669,99,738,116,reading-northpole-2.png,False,-1,northpole,
16,with,745,99,788,116,reading-northpole-2.png,False,-1,northpole,
17,the,794,99,824,116,reading-northpole-2.png,False,-1,northpole,
18,bones,43,156,100,174,reading-northpole-2.png,False,-1,northpole,
19,of,108,156,130,174,reading-northpole-2.png,False,-1,northpole,
20,explorers,134,157,223,179,reading-northpole-2.png,False,-1,northpole,
21,and,231,156,266,174,reading-northpole-2.png,False,-1,northpole,
22,the,273,156,302,174,reading-northpole-2.png,False,-1,northpole,
23,wrecks,309,157,376,174,reading-northpole-2.png,False,-1,northpole,
24,of,384,156,406,174,reading-northpole-2.png,False,-1,northpole,
25,"ships,",410,156,463,179,reading-northpole-2.png,False,-1,northpole,
26,frozen,472,156,533,174,reading-northpole-2.png,False,-1,northpole,
27,supply,540,156,605,179,reading-northpole-2.png,False,-1,northpole,
28,"caches,",612,156,681,177,reading-northpole-2.png,False,-1,northpole,
29,messages,689,163,776,179,reading-northpole-2.png,False,-1,northpole,
30,scrawled,44,214,129,231,reading-northpole-2.png,False,-1,northpole,
31,with,136,214,179,231,reading-northpole-2.png,False,-1,northpole,
32,chilled,186,214,253,231,reading-northpole-2.png,False,-1,northpole,
33,fingers,260,214,323,237,reading-northpole-2.png,False,-1,northpole,
34,and,331,214,366,231,reading-northpole-2.png,False,-1,northpole,
35,hidden,372,214,440,231,reading-northpole-2.png,False,-1,northpole,
36,in,447,214,465,231,reading-northpole-2.png,False,-1,northpole,
37,cairns,472,220,528,231,reading-northpole-2.png,False,-1,northpole,
38,that,535,214,572,231,reading-northpole-2.png,False,-1,northpole,
39,no,579,220,604,231,reading-northpole-2.png,False,-1,northpole,
40,eye,611,220,643,237,reading-northpole-2.png,False,-1,northpole,
41,will,650,214,687,231,reading-northpole-2.png,False,-1,northpole,
42,ever,695,220,735,231,reading-northpole-2.png,False,-1,northpole,
43,see.,742,220,775,231,reading-northpole-2.png,False,-1,northpole,
44,Nobody,784,214,863,237,reading-northpole-2.png,False,-1,northpole,
45,has,43,272,75,289,reading-northpole-2.png,False,-1,northpole,
46,succeeded,83,272,182,289,reading-northpole-2.png,False,-1,northpole,
47,in,190,278,208,289,reading-northpole-2.png,False,-1,northpole,
48,this,214,272,248,289,reading-northpole-2.png,False,-1,northpole,
49,"thing,",256,272,309,294,reading-northpole-2.png,False,-1,northpole,
50,and,318,272,353,289,reading-northpole-2.png,False,-1,northpole,
51,many,360,278,413,294,reading-northpole-2.png,False,-1,northpole,
52,have,419,272,463,289,reading-northpole-2.png,False,-1,northpole,
53,died.,471,272,516,289,reading-northpole-2.png,False,-1,northpole,
54,Yet,527,272,560,289,reading-northpole-2.png,False,-1,northpole,
