unique_paragraph_id,participant_id,unique_trial_id,label,regime
402,p04,p04_402,1,test_seen_subject_unseen_item
402,p05,p05_402,1,test_seen_subject_unseen_item
407,p02,p02_407,1,test_seen_subject_unseen_item
407,p03,p03_407,1,test_seen_subject_unseen_item
407,p04,p04_407,1,test_seen_subject_unseen_item
407,p05,p05_407,1,test_seen_subject_unseen_item
409,p02,p02_409,0,test_seen_subject_unseen_item
409,p03,p03_409,1,test_seen_subject_unseen_item
409,p04,p04_409,0,test_seen_subject_unseen_item
409,p05,p05_409,1,test_seen_subject_unseen_item
414,p02,p02_414,1,test_seen_subject_unseen_item
414,p03,p03_414,1,test_seen_subject_unseen_item
414,p04,p04_414,1,test_seen_subject_unseen_item
414,p05,p05_414,1,test_seen_subject_unseen_item
419,p02,p02_419,0,test_seen_subject_unseen_item
419,p03,p03_419,1,test_seen_subject_unseen_item
419,p04,p04_419,1,test_seen_subject_unseen_item
419,p05,p05_419,1,test_seen_subject_unseen_item
421,p02,p02_421,1,test_seen_subject_unseen_item
421,p03,p03_421,1,test_seen_subject_unseen_item
421,p04,p04_421,1,test_seen_subject_unseen_item
421,p05,p05_421,1,test_seen_subject_unseen_item
427,p02,p02_427,1,test_seen_subject_unseen_item
427,p03,p03_427,1,test_seen_subject_unseen_item
427,p04,p04_427,1,test_seen_subject_unseen_item
427,p05,p05_427,1,test_seen_subject_unseen_item
431,p02,p02_431,1,test_seen_subject_unseen_item
431,p03,p03_431,1,test_seen_subject_unseen_item
431,p04,p04_431,1,test_seen_subject_unseen_item
431,p05,p05_431,1,test_seen_subject_unseen_item
432,p02,p02_432,0,test_seen_subject_unseen_item
432,p03,p03_432,1,test_seen_subject_unseen_item
432,p04,p04_432,1,test_seen_subject_unseen_item
432,p05,p05_432,1,test_seen_subject_unseen_item
433,p02,p02_433,0,test_seen_subject_unseen_item
433,p03,p03_433,1,test_seen_subject_unseen_item
433,p04,p04_433,1,test_seen_subject_unseen_item
433,p05,p05_433,1,test_seen_subject_unseen_item
438,p02,p02_438,1,test_seen_subject_unseen_item
438,p03,p03_438,1,test_seen_subject_unseen_item
438,p04,p04_438,1,test_seen_subject_unseen_item
438,p05,p05_438,1,test_seen_subject_unseen_item
444,p02,p02_444,1,test_seen_subject_unseen_item
444,p03,p03_444,1,test_seen_subject_unseen_item
444,p04,p04_444,1,test_seen_subject_unseen_item
444,p05,p05_444,1,test_seen_subject_unseen_item
449,p02,p02_449,1,test_seen_subject_unseen_item
449,p03,p03_449,0,test_seen_subject_unseen_item
449,p04,p04_449,1,test_seen_subject_unseen_item
449,p05,p05_449,1,test_seen_subject_unseen_item
451,p02,p02_451,0,test_seen_subject_unseen_item
451,p03,p03_451,0,test_seen_subject_unseen_item
451,p04,p04_451,0,test_seen_subject_unseen_item
451,p05,p05_451,0,test_seen_subject_unseen_item
455,p02,p02_455,1,test_seen_subject_unseen_item
455,p03,p03_455,1,test_seen_subject_unseen_item
455,p04,p04_455,1,test_seen_subject_unseen_item
455,p05,p05_455,1,test_seen_subject_unseen_item
458,p02,p02_458,1,test_seen_subject_unseen_item
458,p03,p03_458,1,test_seen_subject_unseen_item
458,p04,p04_458,1,test_seen_subject_unseen_item
458,p05,p05_458,1,test_seen_subject_unseen_item
461,p02,p02_461,0,test_seen_subject_unseen_item
461,p03,p03_461,1,test_seen_subject_unseen_item
461,p04,p04_461,0,test_seen_subject_unseen_item
461,p05,p05_461,1,test_seen_subject_unseen_item
464,p02,p02_464,0,test_seen_subject_unseen_item
464,p03,p03_464,0,test_seen_subject_unseen_item
464,p04,p04_464,1,test_seen_subject_unseen_item
464,p05,p05_464,0,test_seen_subject_unseen_item
465,p02,p02_465,1,test_seen_subject_unseen_item
465,p03,p03_465,1,test_seen_subject_unseen_item
465,p04,p04_465,1,test_seen_subject_unseen_item
465,p05,p05_465,1,test_seen_subject_unseen_item
474,p02,p02_474,0,test_seen_subject_unseen_item
474,p03,p03_474,1,test_seen_subject_unseen_item
474,p04,p04_474,0,test_seen_subject_unseen_item
474,p05,p05_474,1,test_seen_subject_unseen_item
476,p02,p02_476,1,test_seen_subject_unseen_item
476,p03,p03_476,1,test_seen_subject_unseen_item
476,p04,p04_476,1,test_seen_subject_unseen_item
476,p05,p05_476,1,test_seen_subject_unseen_item
480,p02,p02_480,0,test_seen_subject_unseen_item
480,p03,p03_480,0,test_seen_subject_unseen_item
480,p04,p04_480,0,test_seen_subject_unseen_item
480,p05,p05_480,0,test_seen_subject_unseen_item
486,p02,p02_486,1,test_seen_subject_unseen_item
486,p03,p03_486,1,test_seen_subject_unseen_item
486,p04,p04_486,1,test_seen_subject_unseen_item
486,p05,p05_486,1,test_seen_subject_unseen_item
490,p02,p02_490,1,test_seen_subject_unseen_item
490,p03,p03_490,1,test_seen_subject_unseen_item
490,p04,p04_490,1,test_seen_subject_unseen_item
490,p05,p05_490,1,test_seen_subject_unseen_item
493,p02,p02_493,1,test_seen_subject_unseen_item
493,p03,p03_493,1,test_seen_subject_unseen_item
493,p04,p04_493,1,test_seen_subject_unseen_item
493,p05,p05_493,1,test_seen_subject_unseen_item
498,p02,p02_498,1,test_seen_subject_unseen_item
498,p03,p03_498,1,test_seen_subject_unseen_item
498,p04,p04_498,0,test_seen_subject_unseen_item
498,p05,p05_498,1,test_seen_subject_unseen_item
500,p02,p02_500,1,test_seen_subject_unseen_item
500,p03,p03_500,1,test_seen_subject_unseen_item
500,p04,p04_500,1,test_seen_subject_unseen_item
500,p05,p05_500,1,test_seen_subject_unseen_item
4,p01,p01_4,1,test_unseen_subject_seen_item
5,p01,p01_5,1,test_unseen_subject_seen_item
6,p01,p01_6,1,test_unseen_subject_seen_item
8,p01,p01_8,1,test_unseen_subject_seen_item
9,p01,p01_9,1,test_unseen_subject_seen_item
10,p01,p01_10,1,test_unseen_subject_seen_item
12,p01,p01_12,0,test_unseen_subject_seen_item
13,p01,p01_13,1,test_unseen_subject_seen_item
14,p01,p01_14,1,test_unseen_subject_seen_item
15,p01,p01_15,1,test_unseen_subject_seen_item
16,p01,p01_16,1,test_unseen_subject_seen_item
18,p01,p01_18,1,test_unseen_subject_seen_item
19,p01,p01_19,1,test_unseen_subject_seen_item
22,p01,p01_22,0,test_unseen_subject_seen_item
23,p01,p01_23,1,test_unseen_subject_seen_item
25,p01,p01_25,1,test_unseen_subject_seen_item
26,p01,p01_26,1,test_unseen_subject_seen_item
27,p01,p01_27,1,test_unseen_subject_seen_item
29,p01,p01_29,1,test_unseen_subject_seen_item
30,p01,p01_30,1,test_unseen_subject_seen_item
31,p01,p01_31,0,test_unseen_subject_seen_item
32,p01,p01_32,1,test_unseen_subject_seen_item
33,p01,p01_33,0,test_unseen_subject_seen_item
34,p01,p01_34,1,test_unseen_subject_seen_item
36,p01,p01_36,1,test_unseen_subject_seen_item
39,p01,p01_39,1,test_unseen_subject_seen_item
40,p01,p01_40,1,test_unseen_subject_seen_item
41,p01,p01_41,1,test_unseen_subject_seen_item
42,p01,p01_42,1,test_unseen_subject_seen_item
43,p01,p01_43,1,test_unseen_subject_seen_item
44,p01,p01_44,1,test_unseen_subject_seen_item
45,p01,p01_45,1,test_unseen_subject_seen_item
46,p01,p01_46,1,test_unseen_subject_seen_item
47,p01,p01_47,1,test_unseen_subject_seen_item
48,p01,p01_48,1,test_unseen_subject_seen_item
49,p01,p01_49,1,test_unseen_subject_seen_item
50,p01,p01_50,1,test_unseen_subject_seen_item
51,p01,p01_51,1,test_unseen_subject_seen_item
52,p01,p01_52,1,test_unseen_subject_seen_item
53,p01,p01_53,1,test_unseen_subject_seen_item
54,p01,p01_54,1,test_unseen_subject_seen_item
56,p01,p01_56,1,test_unseen_subject_seen_item
57,p01,p01_57,0,test_unseen_subject_seen_item
58,p01,p01_58,0,test_unseen_subject_seen_item
59,p01,p01_59,1,test_unseen_subject_seen_item
61,p01,p01_61,1,test_unseen_subject_seen_item
64,p01,p01_64,1,test_unseen_subject_seen_item
65,p01,p01_65,0,test_unseen_subject_seen_item
66,p01,p01_66,1,test_unseen_subject_seen_item
67,p01,p01_67,1,test_unseen_subject_seen_item
69,p01,p01_69,0,test_unseen_subject_seen_item
70,p01,p01_70,1,test_unseen_subject_seen_item
71,p01,p01_71,0,test_unseen_subject_seen_item
72,p01,p01_72,1,test_unseen_subject_seen_item
74,p01,p01_74,1,test_unseen_subject_seen_item
75,p01,p01_75,1,test_unseen_subject_seen_item
76,p01,p01_76,1,test_unseen_subject_seen_item
77,p01,p01_77,1,test_unseen_subject_seen_item
78,p01,p01_78,0,test_unseen_subject_seen_item
81,p01,p01_81,1,test_unseen_subject_seen_item
83,p01,p01_83,1,test_unseen_subject_seen_item
84,p01,p01_84,0,test_unseen_subject_seen_item
85,p01,p01_85,1,test_unseen_subject_seen_item
86,p01,p01_86,1,test_unseen_subject_seen_item
87,p01,p01_87,1,test_unseen_subject_seen_item
88,p01,p01_88,1,test_unseen_subject_seen_item
89,p01,p01_89,1,test_unseen_subject_seen_item
90,p01,p01_90,1,test_unseen_subject_seen_item
92,p01,p01_92,1,test_unseen_subject_seen_item
94,p01,p01_94,1,test_unseen_subject_seen_item
95,p01,p01_95,1,test_unseen_subject_seen_item
96,p01,p01_96,1,test_unseen_subject_seen_item
97,p01,p01_97,0,test_unseen_subject_seen_item
98,p01,p01_98,1,test_unseen_subject_seen_item
99,p01,p01_99,1,test_unseen_subject_seen_item
101,p01,p01_101,1,test_unseen_subject_seen_item
102,p01,p01_102,1,test_unseen_subject_seen_item
103,p01,p01_103,1,test_unseen_subject_seen_item
104,p01,p01_104,0,test_unseen_subject_seen_item
105,p01,p01_105,1,test_unseen_subject_seen_item
107,p01,p01_107,1,test_unseen_subject_seen_item
108,p01,p01_108,1,test_unseen_subject_seen_item
109,p01,p01_109,1,test_unseen_subject_seen_item
110,p01,p01_110,1,test_unseen_subject_seen_item
112,p01,p01_112,1,test_unseen_subject_seen_item
113,p01,p01_113,0,test_unseen_subject_seen_item
115,p01,p01_115,1,test_unseen_subject_seen_item
116,p01,p01_116,0,test_unseen_subject_seen_item
117,p01,p01_117,1,test_unseen_subject_seen_item
118,p01,p01_118,0,test_unseen_subject_seen_item
120,p01,p01_120,1,test_unseen_subject_seen_item
121,p01,p01_121,1,test_unseen_subject_seen_item
123,p01,p01_123,1,test_unseen_subject_seen_item
124,p01,p01_124,1,test_unseen_subject_seen_item
125,p01,p01_125,1,test_unseen_subject_seen_item
127,p01,p01_127,1,test_unseen_subject_seen_item
128,p01,p01_128,0,test_unseen_subject_seen_item
129,p01,p01_129,1,test_unseen_subject_seen_item
130,p01,p01_130,1,test_unseen_subject_seen_item
132,p01,p01_132,1,test_unseen_subject_seen_item
133,p01,p01_133,0,test_unseen_subject_seen_item
134,p01,p01_134,1,test_unseen_subject_seen_item
136,p01,p01_136,1,test_unseen_subject_seen_item
137,p01,p01_137,1,test_unseen_subject_seen_item
138,p01,p01_138,1,test_unseen_subject_seen_item
140,p01,p01_140,1,test_unseen_subject_seen_item
141,p01,p01_141,1,test_unseen_subject_seen_item
143,p01,p01_143,1,test_unseen_subject_seen_item
144,p01,p01_144,1,test_unseen_subject_seen_item
146,p01,p01_146,0,test_unseen_subject_seen_item
147,p01,p01_147,1,test_unseen_subject_seen_item
149,p01,p01_149,1,test_unseen_subject_seen_item
151,p01,p01_151,0,test_unseen_subject_seen_item
152,p01,p01_152,1,test_unseen_subject_seen_item
153,p01,p01_153,1,test_unseen_subject_seen_item
154,p01,p01_154,1,test_unseen_subject_seen_item
156,p01,p01_156,1,test_unseen_subject_seen_item
158,p01,p01_158,1,test_unseen_subject_seen_item
159,p01,p01_159,1,test_unseen_subject_seen_item
160,p01,p01_160,0,test_unseen_subject_seen_item
162,p01,p01_162,1,test_unseen_subject_seen_item
163,p01,p01_163,1,test_unseen_subject_seen_item
164,p01,p01_164,1,test_unseen_subject_seen_item
166,p01,p01_166,0,test_unseen_subject_seen_item
167,p01,p01_167,1,test_unseen_subject_seen_item
168,p01,p01_168,1,test_unseen_subject_seen_item
169,p01,p01_169,1,test_unseen_subject_seen_item
170,p01,p01_170,1,test_unseen_subject_seen_item
171,p01,p01_171,1,test_unseen_subject_seen_item
173,p01,p01_173,1,test_unseen_subject_seen_item
174,p01,p01_174,1,test_unseen_subject_seen_item
176,p01,p01_176,1,test_unseen_subject_seen_item
178,p01,p01_178,1,test_unseen_subject_seen_item
179,p01,p01_179,1,test_unseen_subject_seen_item
180,p01,p01_180,1,test_unseen_subject_seen_item
181,p01,p01_181,1,test_unseen_subject_seen_item
183,p01,p01_183,1,test_unseen_subject_seen_item
184,p01,p01_184,1,test_unseen_subject_seen_item
185,p01,p01_185,0,test_unseen_subject_seen_item
187,p01,p01_187,1,test_unseen_subject_seen_item
188,p01,p01_188,0,test_unseen_subject_seen_item
190,p01,p01_190,1,test_unseen_subject_seen_item
191,p01,p01_191,1,test_unseen_subject_seen_item
192,p01,p01_192,1,test_unseen_subject_seen_item
193,p01,p01_193,1,test_unseen_subject_seen_item
195,p01,p01_195,1,test_unseen_subject_seen_item
197,p01,p01_197,1,test_unseen_subject_seen_item
198,p01,p01_198,1,test_unseen_subject_seen_item
199,p01,p01_199,1,test_unseen_subject_seen_item
200,p01,p01_200,1,test_unseen_subject_seen_item
201,p01,p01_201,1,test_unseen_subject_seen_item
202,p01,p01_202,1,test_unseen_subject_seen_item
203,p01,p01_203,1,test_unseen_subject_seen_item
204,p01,p01_204,1,test_unseen_subject_seen_item
206,p01,p01_206,1,test_unseen_subject_seen_item
207,p01,p01_207,0,test_unseen_subject_seen_item
208,p01,p01_208,1,test_unseen_subject_seen_item
209,p01,p01_209,1,test_unseen_subject_seen_item
210,p01,p01_210,1,test_unseen_subject_seen_item
211,p01,p01_211,1,test_unseen_subject_seen_item
212,p01,p01_212,1,test_unseen_subject_seen_item
214,p01,p01_214,0,test_unseen_subject_seen_item
215,p01,p01_215,0,test_unseen_subject_seen_item
217,p01,p01_217,1,test_unseen_subject_seen_item
218,p01,p01_218,1,test_unseen_subject_seen_item
219,p01,p01_219,1,test_unseen_subject_seen_item
221,p01,p01_221,1,test_unseen_subject_seen_item
222,p01,p01_222,1,test_unseen_subject_seen_item
224,p01,p01_224,1,test_unseen_subject_seen_item
225,p01,p01_225,1,test_unseen_subject_seen_item
226,p01,p01_226,0,test_unseen_subject_seen_item
228,p01,p01_228,0,test_unseen_subject_seen_item
230,p01,p01_230,1,test_unseen_subject_seen_item
231,p01,p01_231,1,test_unseen_subject_seen_item
232,p01,p01_232,0,test_unseen_subject_seen_item
234,p01,p01_234,1,test_unseen_subject_seen_item
235,p01,p01_235,1,test_unseen_subject_seen_item
236,p01,p01_236,1,test_unseen_subject_seen_item
237,p01,p01_237,0,test_unseen_subject_seen_item
238,p01,p01_238,0,test_unseen_subject_seen_item
239,p01,p01_239,1,test_unseen_subject_seen_item
240,p01,p01_240,1,test_unseen_subject_seen_item
241,p01,p01_241,1,test_unseen_subject_seen_item
242,p01,p01_242,1,test_unseen_subject_seen_item
244,p01,p01_244,1,test_unseen_subject_seen_item
246,p01,p01_246,1,test_unseen_subject_seen_item
247,p01,p01_247,1,test_unseen_subject_seen_item
249,p01,p01_249,0,test_unseen_subject_seen_item
250,p01,p01_250,0,test_unseen_subject_seen_item
251,p01,p01_251,0,test_unseen_subject_seen_item
252,p01,p01_252,1,test_unseen_subject_seen_item
253,p01,p01_253,1,test_unseen_subject_seen_item
254,p01,p01_254,1,test_unseen_subject_seen_item
255,p01,p01_255,0,test_unseen_subject_seen_item
257,p01,p01_257,1,test_unseen_subject_seen_item
259,p01,p01_259,1,test_unseen_subject_seen_item
260,p01,p01_260,1,test_unseen_subject_seen_item
261,p01,p01_261,0,test_unseen_subject_seen_item
262,p01,p01_262,1,test_unseen_subject_seen_item
263,p01,p01_263,1,test_unseen_subject_seen_item
265,p01,p01_265,1,test_unseen_subject_seen_item
266,p01,p01_266,1,test_unseen_subject_seen_item
267,p01,p01_267,1,test_unseen_subject_seen_item
269,p01,p01_269,0,test_unseen_subject_seen_item
270,p01,p01_270,1,test_unseen_subject_seen_item
271,p01,p01_271,1,test_unseen_subject_seen_item
272,p01,p01_272,1,test_unseen_subject_seen_item
273,p01,p01_273,1,test_unseen_subject_seen_item
275,p01,p01_275,0,test_unseen_subject_seen_item
276,p01,p01_276,1,test_unseen_subject_seen_item
278,p01,p01_278,0,test_unseen_subject_seen_item
279,p01,p01_279,0,test_unseen_subject_seen_item
280,p01,p01_280,0,test_unseen_subject_seen_item
281,p01,p01_281,1,test_unseen_subject_seen_item
282,p01,p01_282,1,test_unseen_subject_seen_item
283,p01,p01_283,1,test_unseen_subject_seen_item
285,p01,p01_285,1,test_unseen_subject_seen_item
286,p01,p01_286,1,test_unseen_subject_seen_item
287,p01,p01_287,1,test_unseen_subject_seen_item
289,p01,p01_289,1,test_unseen_subject_seen_item
290,p01,p01_290,0,test_unseen_subject_seen_item
291,p01,p01_291,1,test_unseen_subject_seen_item
292,p01,p01_292,1,test_unseen_subject_seen_item
294,p01,p01_294,1,test_unseen_subject_seen_item
296,p01,p01_296,1,test_unseen_subject_seen_item
297,p01,p01_297,1,test_unseen_subject_seen_item
299,p01,p01_299,1,test_unseen_subject_seen_item
301,p01,p01_301,1,test_unseen_subject_seen_item
302,p01,p01_302,1,test_unseen_subject_seen_item
303,p01,p01_303,1,test_unseen_subject_seen_item
304,p01,p01_304,1,test_unseen_subject_seen_item
305,p01,p01_305,1,test_unseen_subject_seen_item
307,p01,p01_307,1,test_unseen_subject_seen_item
308,p01,p01_308,0,test_unseen_subject_seen_item
309,p01,p01_309,1,test_unseen_subject_seen_item
310,p01,p01_310,1,test_unseen_subject_seen_item
313,p01,p01_313,1,test_unseen_subject_seen_item
314,p01,p01_314,0,test_unseen_subject_seen_item
315,p01,p01_315,0,test_unseen_subject_seen_item
318,p01,p01_318,1,test_unseen_subject_seen_item
319,p01,p01_319,1,test_unseen_subject_seen_item
320,p01,p01_320,1,test_unseen_subject_seen_item
321,p01,p01_321,1,test_unseen_subject_seen_item
322,p01,p01_322,1,test_unseen_subject_seen_item
324,p01,p01_324,1,test_unseen_subject_seen_item
325,p01,p01_325,1,test_unseen_subject_seen_item
326,p01,p01_326,1,test_unseen_subject_seen_item
327,p01,p01_327,1,test_unseen_subject_seen_item
328,p01,p01_328,1,test_unseen_subject_seen_item
329,p01,p01_329,1,test_unseen_subject_seen_item
330,p01,p01_330,1,test_unseen_subject_seen_item
331,p01,p01_331,1,test_unseen_subject_seen_item
332,p01,p01_332,1,test_unseen_subject_seen_item
335,p01,p01_335,0,test_unseen_subject_seen_item
336,p01,p01_336,1,test_unseen_subject_seen_item
338,p01,p01_338,0,test_unseen_subject_seen_item
339,p01,p01_339,1,test_unseen_subject_seen_item
340,p01,p01_340,1,test_unseen_subject_seen_item
342,p01,p01_342,1,test_unseen_subject_seen_item
343,p01,p01_343,0,test_unseen_subject_seen_item
345,p01,p01_345,1,test_unseen_subject_seen_item
346,p01,p01_346,1,test_unseen_subject_seen_item
347,p01,p01_347,1,test_unseen_subject_seen_item
348,p01,p01_348,0,test_unseen_subject_seen_item
349,p01,p01_349,1,test_unseen_subject_seen_item
350,p01,p01_350,0,test_unseen_subject_seen_item
351,p01,p01_351,1,test_unseen_subject_seen_item
352,p01,p01_352,1,test_unseen_subject_seen_item
353,p01,p01_353,1,test_unseen_subject_seen_item
356,p01,p01_356,1,test_unseen_subject_seen_item
357,p01,p01_357,1,test_unseen_subject_seen_item
358,p01,p01_358,1,test_unseen_subject_seen_item
359,p01,p01_359,1,test_unseen_subject_seen_item
361,p01,p01_361,0,test_unseen_subject_seen_item
362,p01,p01_362,1,test_unseen_subject_seen_item
363,p01,p01_363,0,test_unseen_subject_seen_item
364,p01,p01_364,1,test_unseen_subject_seen_item
367,p01,p01_367,1,test_unseen_subject_seen_item
368,p01,p01_368,1,test_unseen_subject_seen_item
369,p01,p01_369,1,test_unseen_subject_seen_item
370,p01,p01_370,0,test_unseen_subject_seen_item
371,p01,p01_371,0,test_unseen_subject_seen_item
373,p01,p01_373,1,test_unseen_subject_seen_item
374,p01,p01_374,1,test_unseen_subject_seen_item
375,p01,p01_375,1,test_unseen_subject_seen_item
377,p01,p01_377,1,test_unseen_subject_seen_item
378,p01,p01_378,1,test_unseen_subject_seen_item
379,p01,p01_379,1,test_unseen_subject_seen_item
381,p01,p01_381,0,test_unseen_subject_seen_item
382,p01,p01_382,1,test_unseen_subject_seen_item
383,p01,p01_383,1,test_unseen_subject_seen_item
384,p01,p01_384,1,test_unseen_subject_seen_item
386,p01,p01_386,1,test_unseen_subject_seen_item
387,p01,p01_387,0,test_unseen_subject_seen_item
388,p01,p01_388,0,test_unseen_subject_seen_item
389,p01,p01_389,1,test_unseen_subject_seen_item
390,p01,p01_390,1,test_unseen_subject_seen_item
392,p01,p01_392,1,test_unseen_subject_seen_item
393,p01,p01_393,1,test_unseen_subject_seen_item
394,p01,p01_394,1,test_unseen_subject_seen_item
395,p01,p01_395,0,test_unseen_subject_seen_item
397,p01,p01_397,1,test_unseen_subject_seen_item
398,p01,p01_398,1,test_unseen_subject_seen_item
401,p01,p01_401,1,test_unseen_subject_seen_item
403,p01,p01_403,1,test_unseen_subject_seen_item
404,p01,p01_404,0,test_unseen_subject_seen_item
405,p01,p01_405,1,test_unseen_subject_seen_item
406,p01,p01_406,1,test_unseen_subject_seen_item
408,p01,p01_408,1,test_unseen_subject_seen_item
410,p01,p01_410,1,test_unseen_subject_seen_item
411,p01,p01_411,1,test_unseen_subject_seen_item
412,p01,p01_412,1,test_unseen_subject_seen_item
413,p01,p01_413,1,test_unseen_subject_seen_item
415,p01,p01_415,1,test_unseen_subject_seen_item
416,p01,p01_416,1,test_unseen_subject_seen_item
417,p01,p01_417,1,test_unseen_subject_seen_item
418,p01,p01_418,0,test_unseen_subject_seen_item
420,p01,p01_420,1,test_unseen_subject_seen_item
422,p01,p01_422,1,test_unseen_subject_seen_item
423,p01,p01_423,1,test_unseen_subject_seen_item
424,p01,p01_424,1,test_unseen_subject_seen_item
425,p01,p01_425,1,test_unseen_subject_seen_item
426,p01,p01_426,1,test_unseen_subject_seen_item
428,p01,p01_428,1,test_unseen_subject_seen_item
429,p01,p01_429,1,test_unseen_subject_seen_item
430,p01,p01_430,1,test_unseen_subject_seen_item
434,p01,p01_434,0,test_unseen_subject_seen_item
435,p01,p01_435,1,test_unseen_subject_seen_item
436,p01,p01_436,1,test_unseen_subject_seen_item
437,p01,p01_437,1,test_unseen_subject_seen_item
439,p01,p01_439,0,test_unseen_subject_seen_item
440,p01,p01_440,1,test_unseen_subject_seen_item
441,p01,p01_441,1,test_unseen_subject_seen_item
442,p01,p01_442,1,test_unseen_subject_seen_item
443,p01,p01_443,1,test_unseen_subject_seen_item
445,p01,p01_445,0,test_unseen_subject_seen_item
446,p01,p01_446,1,test_unseen_subject_seen_item
447,p01,p01_447,1,test_unseen_subject_seen_item
448,p01,p01_448,1,test_unseen_subject_seen_item
450,p01,p01_450,1,test_unseen_subject_seen_item
452,p01,p01_452,1,test_unseen_subject_seen_item
453,p01,p01_453,0,test_unseen_subject_seen_item
454,p01,p01_454,0,test_unseen_subject_seen_item
456,p01,p01_456,1,test_unseen_subject_seen_item
457,p01,p01_457,1,test_unseen_subject_seen_item
459,p01,p01_459,1,test_unseen_subject_seen_item
460,p01,p01_460,0,test_unseen_subject_seen_item
462,p01,p01_462,0,test_unseen_subject_seen_item
463,p01,p01_463,0,test_unseen_subject_seen_item
466,p01,p01_466,1,test_unseen_subject_seen_item
467,p01,p01_467,0,test_unseen_subject_seen_item
468,p01,p01_468,1,test_unseen_subject_seen_item
469,p01,p01_469,0,test_unseen_subject_seen_item
470,p01,p01_470,0,test_unseen_subject_seen_item
471,p01,p01_471,1,test_unseen_subject_seen_item
472,p01,p01_472,1,test_unseen_subject_seen_item
473,p01,p01_473,1,test_unseen_subject_seen_item
475,p01,p01_475,1,test_unseen_subject_seen_item
477,p01,p01_477,1,test_unseen_subject_seen_item
478,p01,p01_478,0,test_unseen_subject_seen_item
479,p01,p01_479,1,test_unseen_subject_seen_item
481,p01,p01_481,1,test_unseen_subject_seen_item
482,p01,p01_482,1,test_unseen_subject_seen_item
483,p01,p01_483,1,test_unseen_subject_seen_item
484,p01,p01_484,1,test_unseen_subject_seen_item
485,p01,p01_485,1,test_unseen_subject_seen_item
487,p01,p01_487,0,test_unseen_subject_seen_item
488,p01,p01_488,1,test_unseen_subject_seen_item
489,p01,p01_489,1,test_unseen_subject_seen_item
491,p01,p01_491,1,test_unseen_subject_seen_item
492,p01,p01_492,1,test_unseen_subject_seen_item
494,p01,p01_494,1,test_unseen_subject_seen_item
495,p01,p01_495,1,test_unseen_subject_seen_item
496,p01,p01_496,1,test_unseen_subject_seen_item
497,p01,p01_497,1,test_unseen_subject_seen_item
499,p01,p01_499,1,test_unseen_subject_seen_item
1,p01,p01_1,1,test_unseen_subject_unseen_item
2,p01,p01_2,1,test_unseen_subject_unseen_item
3,p01,p01_3,1,test_unseen_subject_unseen_item
7,p01,p01_7,1,test_unseen_subject_unseen_item
11,p01,p01_11,1,test_unseen_subject_unseen_item
17,p01,p01_17,1,test_unseen_subject_unseen_item
20,p01,p01_20,1,test_unseen_subject_unseen_item
21,p01,p01_21,1,test_unseen_subject_unseen_item
24,p01,p01_24,1,test_unseen_subject_unseen_item
28,p01,p01_28,1,test_unseen_subject_unseen_item
35,p01,p01_35,1,test_unseen_subject_unseen_item
37,p01,p01_37,0,test_unseen_subject_unseen_item
38,p01,p01_38,1,test_unseen_subject_unseen_item
55,p01,p01_55,1,test_unseen_subject_unseen_item
60,p01,p01_60,1,test_unseen_subject_unseen_item
62,p01,p01_62,1,test_unseen_subject_unseen_item
63,p01,p01_63,0,test_unseen_subject_unseen_item
68,p01,p01_68,1,test_unseen_subject_unseen_item
73,p01,p01_73,1,test_unseen_subject_unseen_item
79,p01,p01_79,1,test_unseen_subject_unseen_item
80,p01,p01_80,0,test_unseen_subject_unseen_item
82,p01,p01_82,1,test_unseen_subject_unseen_item
91,p01,p01_91,1,test_unseen_subject_unseen_item
93,p01,p01_93,1,test_unseen_subject_unseen_item
100,p01,p01_100,1,test_unseen_subject_unseen_item
106,p01,p01_106,1,test_unseen_subject_unseen_item
111,p01,p01_111,1,test_unseen_subject_unseen_item
114,p01,p01_114,1,test_unseen_subject_unseen_item
119,p01,p01_119,1,test_unseen_subject_unseen_item
122,p01,p01_122,1,test_unseen_subject_unseen_item
126,p01,p01_126,1,test_unseen_subject_unseen_item
131,p01,p01_131,1,test_unseen_subject_unseen_item
135,p01,p01_135,1,test_unseen_subject_unseen_item
139,p01,p01_139,1,test_unseen_subject_unseen_item
142,p01,p01_142,1,test_unseen_subject_unseen_item
145,p01,p01_145,1,test_unseen_subject_unseen_item
148,p01,p01_148,0,test_unseen_subject_unseen_item
150,p01,p01_150,1,test_unseen_subject_unseen_item
155,p01,p01_155,1,test_unseen_subject_unseen_item
157,p01,p01_157,0,test_unseen_subject_unseen_item
161,p01,p01_161,1,test_unseen_subject_unseen_item
165,p01,p01_165,1,test_unseen_subject_unseen_item
172,p01,p01_172,1,test_unseen_subject_unseen_item
175,p01,p01_175,1,test_unseen_subject_unseen_item
177,p01,p01_177,0,test_unseen_subject_unseen_item
182,p01,p01_182,1,test_unseen_subject_unseen_item
186,p01,p01_186,0,test_unseen_subject_unseen_item
189,p01,p01_189,1,test_unseen_subject_unseen_item
194,p01,p01_194,1,test_unseen_subject_unseen_item
196,p01,p01_196,1,test_unseen_subject_unseen_item
205,p01,p01_205,1,test_unseen_subject_unseen_item
213,p01,p01_213,0,test_unseen_subject_unseen_item
216,p01,p01_216,1,test_unseen_subject_unseen_item
